Sentence,Label
kali beli blibli com cek putus belanja web nyata oh nyata banget kriimnyaa no pesan order dr tgl juli tgl agt bayar terima status tunggu ambil kurir live chat miss merchant miss jne logistik tangggal agt live chat barang kirim jne no resi no resi ga cek ni beneran gak ya no resi tgl agt barang bom logistik barang kirim bom,negative
halo blibli pesan asus zenfone desember tanggal ubah tunggu ambil kurir estimasi kirim desember s d desember kirim csnya gantung cs nama wanda coba hubung cs bima gantung kece beli merchantnya reccomended merchant blibli com jamin bohong belaka cs sop kendala nomor pesan private info removed percaya blibli com senior kerja layan reccomended belanja blibli com silah hubung private info removed gamma satria,negative
produk agam produk pakai anak,positive
shipping was on time the item being delivered was exactly like the description and the picture,positive
bagus pesan private info removed sampe skr blm ditindaklanjuti bagus pdhl laku pmbyran tgl azka sayang ya kendala azka aju cepat kirim ya pesan bagus iya mbk barang kado besok azka bagus mohon maaf perihal lapor rekan winda azka mohon maaf proses follow up tunggu report kirim bagus private info removed jg pesan azka bantu laku proses follow upnya kirim off kerja pulang azka laku follow up esok kerja bagus oalah berat besok kado pindah boss belikan mbk bagus trus pesan enak diapain ya mbk azka azka bagus bagus kirain dgn beli blibli dpt barang cepat dinomarket ato lazada bagus mbk azka kalo batal hny vocer tp kalo gak kirim kesini gak bagus drpd jg blibli azka mohon maaf bagus perihal laku bayar metode bayar transfer rekening mandiri ya konfirmasi bayar kerja azka pesan bagus proses azka proses kerja proses kece produk laku kirim bagus iya mbk yg maaf salah pilih bayar azka produk bantu cepat alamat kirim jawa timur ya besok azka cepat selasa bantu azka kirim laku kerja jam kerja bagus bagus solusi mbk azka konsumen yg salah cerewet sprt mbk azka sabtu minggu kirim azka bagus salah azka maklum paham sistem ya bantu follow up perihal azka pesan kirim terima bagus pdhl blibli gak sprt lo mbk dah member th belanja blibli azka bagus mohon maaf ya azka kirim pesan overload ratenya laku proses sesuai pesan customer terima,negative
kali nyoba belanja blibli udah dapet alam gag enak dapet email barang tgl sept okto gag dtng cs nya telp kali tgl okto infoin kendala pacejingnya tunggu konfirmasi tunggu konfirmasi gag barang gag blibli beneran toko online tipu untung nyoba belanja yg murah,negative
nomer order private info removed pesan tgl juli estimasi barang agustus status barang smpai tunggu jemput kurir bagainana barang tsb terima klo sdh minggu baramg kirim sy berkali telp blibli salah merchant dr merchant barang sdh tgl kirim nya klo bgini beli yg kabur bikin iklan doang dimana tp sistem sy belanja portal online telat barang sdh terima,negative
produk blibli jamin asli seller profesional,positive
bagus trusted tenang belanja moga vip plaza bs branded nama jangka yg sukses,positive
fitur mapping cari iklan batas km harap olx rubah tampil sampah tampil the all new olx fail,negative
puas belanja tokopedia proses bayar cepat gak repot gak tunggu lgsg proses,positive
bantu penuh butuh,positive
buruk respon menindaklanjuti komplain,negative
joss,positive
very good,positive
belanja online zalora asyik harga saing kualitas ok banget layan cepat terpecaya,positive
good service,positive
tampil bagus sampah tampil,negative
barang matahari ngantri,positive
kapok order sekian kali sampenya yg minggu status tunggu ambil kurir ngga belanja,negative
the goods item according the photoes,positive
beli barang blibli com no pesan tanggal agustus rencana barang kado ulang keponakan tanggal agustus ter status tunggu ambil kurir kecewa alam,negative
kali transaksi vipplaza kecewa barang tawar kualitas tarik promo free shipping keep up the good work vipplaza team,positive
transaksi aman mudah,positive
pesan barang barang murah nya cepat pesan mahal lambat ga,negative
designer webnya mabuk bikin website bagus ngga gin susah hubung jual pakai chat internal olx search by location mati filter kota putus bodoh managemen olx rubah tampil,negative
a c idrus ceo of imajistudios com,positive
belit belit proses refund,negative
jamin uang mantap haiiii,positive
kali selesai bayar konfirmasi buka lapak transfer kali konfirmasi uang,negative
packing rapih aman kirim cepat barang sesuai pesan thx,positive
riweuuuh,negative
banget ya dikurangkurangin aja anggap tanggap timbul hilang dana transaksi tipu users paham sistem aman transaksi online,positive
pesan respon nomor resi muncul tolong cepat,negative
belanja aman pilih,positive
beli barang tokopedia bagus proses refundnya cepat belabelit mes barang uang langsung kirim account tokopedia tarik uang mudah barang konfirmasi kirim dlm jangka uang kirim account beli barang uang yg account tokopedia percaya,positive
tolong bantu proses refund,negative
i had a problem with my credit card this problem has been quickly solved i am very happy louis laurent preux paris france,positive
lazada emng kadang bikin emosi sy bgt belanja lazada kadang puas kadang sy rugi skrg sy lg batal pesan sy krna sen td sesuai yg sy sen dn pmbyaran sy trnsfer sy sdh mmbatalkn sdh isi formulir lazada ribet klw batal pesan hrus bnyk dn skr sy nunggu uang sy hr kerja nunggu nya ning klw kirim tuh duit ladaza kesini buruk nya nyari untung sendri tnpa pikir si beli tolong lazada klw sen barang dn klw sen batal sm beli ataw sm lazada ribet,negative
w lg brosing trus tb pemberitahuan dr lazada kalo w dpt spin mndapatkan hadiah w ikutin aja tu eh dapet iphone s trus w suruh download apl lazada tp emang udah d hp w beneran egak ya,negative
lazada parah ane doa bangkrut nggak berkah usaha kali pesan ane batal,negative
manfaat,positive
if you want to shop cheap and compare prices this is the one,positive
sen sapatu uk ganti,negative
transaksi aman pilih kurir logistik agam harga barang murah cari barang mudah ga bikin ribet,positive
mataharimall is one of biggest shopping site in indonesia they have recommendation for a product with a great price of course you can find all the things that you need from head to toes from daily need to furniture electronics etc and they have a great customer service employees when you need a help they always help you with pleasure,positive
cheapest than the other ecommerce,positive
bad e commerce ever,negative
puas matahari mall com barang lengkap suka diskon yg tarik bagus bgt pokok,positive
minggu pesan gitar semarang proses ny mudah tampil site produk n seller nya informatif bom kendala sih barang ukur gede ny sih pusing ya kurir ny banget proses ny tokopedia top banget deh,positive
belanja blanja com barang yg tdk sesuai yg pesan return via tik barang tuju barang nyampe no seri barang pas cek sdh lokasi yg tuju barang nda mgk donk no seri sdh ditrack bilang sdhlah pasrahin aja tuh barang nggak harga barang rb sumpahin loe makan duit haram sono tutup aja nih blanja com rugi konsumen banding untung blanja com lapor yg kait yg rugi konsumen tdk berulang kali,negative
good sevice,positive
it was a great to sell things that i do not need anymore but can be useful for somebody else,positive
pesan barang dilazada cakap via koment fb ambil chat ahir cs info detail email tanggal desember wib silah cek inbox spam junk email terima kasih sagita isi email informasi dasar konfirmasi jasa kirim pesan norma no pesan hasil terima isi balas komen fb tu email yg kirim terima barang nama pake kurir barang blm alamat tuju tolong upload tanda terima terima alamat yg tuju balas mohon maaf menindaklanjuti mohon tunggu kembang raras inti lazada tukang tipu tanggung janji,negative
jual tanggung tokopedia transaksi inv xvi vi layan balas konfirmasi saldo tulis order refund cs nama pram dana rekening tokopedia direview tanggung konfirmasi tokopedia layan lambat saldo kosong dana tahan direview dana,negative
payment gateway payah mesan tiket gantung ujung order expired kecewa,negative
live chat coba berkali sibuk adminnya kali ya pesan gk dikirim kapok deh gk kali order udah diginiin moga maju deh,negative
bukalapak bagus mudah beli jual fitur nego barang untung beli jual,positive
very good,positive
pesan batas janji blibli minggu kirim jakarta beli bayar agustus status tunggu ambil kurir status ubah coba google https www google co id search q tunggu ambil kurir nyata mayoritas komplain blibli status masuk moga proses kirim moga pesan cepat banding laku transaksi online shop belah tanggal agustus pesan komplain kena proses bayar blibli beli kali gagal transaksi cc barang beli promo tunggu barang autocancel jam order order fitur cancel beli tunggu jam,negative
bagus aman,positive
respon cepat lengkap aman,positive
belanja blibli com tanggal desember promo diskon hutbri nomor pesan private info removed status pesan tgl msh tunggu ambil kurir iya hr kurir utk pick up pesan gratis kirim jd kurir pickup pesan dgn jalan kaki jd buth ngambil pesan x lapor costumer service jadwal pick up tgl desember tp tgl desember blm jg pickup suruh nunggu sampe tlg desember alam belanja blibli com kesan buruk toko online belah kaya la da co id bhinn a com respon cepet ga pake nunggu respon cs cepet klo komplain tindak,negative
terimakasih bukalapak yg jembatan sukses produk sarang madu moga jalan kalo pesan hub i abu xulaiman private info removed wa,positive
min gw beli tv daerah gw gak cakup wilayah kirim gw isi alamt ntar biar kirim tvnya kartu gw mandiri sistem bayar via cicil gimana bayar kali angep harga tv jt trs cicil ambil langsung rekening gmn,positive
laku tranfer selasa tanggal desember status barang proses ambil kurir barang kirim terima email kirim tanggal desember tolong proses kirim barang barang bosa kirim cepat,negative
udah uninstalled lazadut kemarin gara pop up spin dapet iphone preet yg tipu rupa gak pakai delete aka uninstalled,negative
beli barang tanggal juni juni status proses pesan barang bayar biar cepet nyata cs hubung alas proses tunggu konfirmasi x jam hasil nya nihil terima kasih kesan belanja,negative
cepat mudah klaim laku salah transfer double lapor tunggu menit uang mantap buka lapak,positive
diskon cepat,positive
layan transaksi simpel fitur cari nya gampang mudah cari dasar harga murah laris proses kirim nya cepat ecommerce keren,positive
pesan barang tgl juni skrg tgl juni barang blm lihat tracking tik manifested jakarta tgl juni pesan tgl jun jalan aja kali belanja bhinneka buka web bhinneka belanja online alami kirim,negative
komplain an follow up makan problem solved uang ikan voucher diskon beli saran blibli hati hati pilih merchant,positive
kalo yg bikin petisi lazada indonesia tutup nyeseknya suruh nunggu uban,negative
barang sesuai deskripsi kirim cepat sesuai yg janji harga sesuai service responsif overall muas trims,positive
barang ya g tawar tarik unik harga standard kualitas barang bagus,positive
recommended kecewa kondisi akun bukalapak login facebook laku transaksi no transaksi private info removed singkat cerita transaksi tolak uang bentuk saldo bukadompet tarik saldo nyata masuk password login bukalapak login via facebook otomatis password reset password nyata email verifikasi email facebook aktif cari solusi call center bukalapak temu solusi cepat butuh dana cepat suruh kirim email proses belit butuh dana cepat kecewa email verifikasi verifikasi email standar proses verifikasi email kirim email verifikasi verifikasi klik link proses verifikasi belit sulit tarik saldo saldo bukadompet verifikasi laku kali password telp customer care solusi cepat langgan,negative
