Sentence,Label
akses gampang tunggu menit mesan tiket kereta api keluarga orang cepat jeda bayar atm layan muas,positive
beli produk xiomi redmi note white ram gb rom gb nomor order private info removed sandisk ultra micro sdhc memory card gb mbps class nomor order private info removed h barang kirim status tunggu ambil kurir ambil kurir cs kali harap tunggu tanggal desember kota sih pelopor e commerce konsep mall indonesia layan banding situs mohon,negative
fast delivery fast response high quality product many payment option,positive
aman jamin,positive
aktifitas laku beli lazada gantung jual jual gantung lazada lazada repot jual komisi harga produk wajar prosentase gak wajar alias ngawur bikin rugi jual lazada komisi ongkos kirim ongkir nanggung jual komisi ingkir gak wajar parah bikin rugi jual ribet isi form klo dibalikin ongkirnya ongkir dibalikin ongkir form claim ongkir gak aktif tanggung ongkos kirim rugi,negative
bukalapak samping toko online percaya toko online suguh agam produk butuh situ pribadi suka belanja bukalapak bukalapak sedia fitur chat diskusi beli jual inti senang tau sedia stok detail barang beli berkat fitur chat diskusi,positive
pesan terima terima kasih blibli com respon cepat nya,positive
bukalapak sedia butuh alugada lu gw,positive
sempet sen sepatu tokped tulis sih ready nyata ga ready udah gitu gaada konfirmasi kalo produk abis pas udah sampe ngeh kalo produk sen abis komplen alesannya karna produk abis gabisa dikembaliin abis toko beda beli celana udah gaada produk main tuker barang aja beda banget barang ken beli dateng udah gitu lowquality banget tolong coba saring penjual bener niat jual sebel tau gue tokped,negative
bagus,positive
dah pesan kali lazada biaya kirim barangnya kualitas pandai cari sellernya google bagus informasi,positive
selancar aman pilih harga murah,positive
kali belanja lazada hasil muas yg lazada batal pesan bayar pemberitahuan alas barang kosong sedia layan keluh langgan alam complaint via email telp hasil solusi cs sabar tunggu robot refund proses banding singkat yg bayar moga lazada perhati keluh langgan abai angin lazada langgan setia mundur sayang kualitas layan lazada nama lazada,negative
rating bagus tp ratinh vipplaza layana chat online bs fast respon thankx d,positive
good quality product but i think need more variant of product to sell,positive
cari barang yg mudah cepat senang fasilitas nego harga pokoke top banget bulalapak,positive
laku bayar barang upa kamera canon m dikirim alas hubung merchant sy hubung x email x produk kirim order no private info removed,negative
mudah harga yg sesuai cepat,positive
nyari aja bl cuman dikit ajaa diskon tambahin donk,positive
ga tele mah atuh beli barang lazada uang udah tf besok barang tolak udah dapet konfirmasi pesan hasil trus kirim nih teknisi beli konsumen keluarga bawa urus bisnis ga profesional banget barang orang main tolak aja cinta lu abis tolak ye pantes aja share kutip buah buku langgan kenal paksa rengek bayang tonton laku orang langgan tau langgan duli usaha jalan kota beda dengar nama usaha alami sulit bangkrut arti orang kenal langgan arang kenal,negative
aman percaya,positive
belanja online khusus sbg costumer buka lapak bantu belanja harga jangkau sesuai jadwal barang terimakasih buka lapak,positive
it s okay free ongkir lubuk pakam sumut,positive
diskon harga mahal banding toko belah,positive
alhamdulillah barusan buka olx tampil thanks,positive
senang mudah beli tiket kereta kode promo mya gak beli tiket kereta trus hotel mahal banding lapak website thank u,positive
belenja lazada pd juli pesan parfum firts logistics kurir barang notifikasi barang kirim komplain kali live chat email telepon realisasi uang harap lazada tanggung hadap konsumennnya uang idr ratus orang arti lazada makan duit haram rampok langgan perintah turun tangan awas jual online nakal lazada,negative
produk lengkap pilih bayar,positive
proses dana alas suruh nunggu konsumen hubung terbit kartu kredit dana notifikasi tokopedia,negative
layan transaksi ram nyaman langgan lapak terima kasih bukalapak,positive
mudah cari butuh bukalapak butuh bukalapak,positive
bukalapak alam kesan aman cepat murah percaya rekomendasi belanja kulak bukalapak,positive
websitenya loadingnya susah cari produk cs nya jg lelet,negative
beli laptop asus promo intel tgl april siang tulis april barang on proses ambil kurir ditanyain no resi kali diberitau tau barang nya kirim tgl april jam malam kirim bekas olshop blibli com kirim butuh kerja nyampe gila blibli com parah olshop sdm olshop kalo ngk sabar blibli com not recommended alami tawar gelap beli laptop telpon oknum pas tolak milih blibli com parah kapok blibli com,positive
dghkdhgkdfgjsbffkgjjjiehkhngkjsdkjfhsfhseuhfugfasbfkabsb hfhsfhskjfhksugkhfhfhsugkhdauhahfascbiashiajidhaihdoiahfoahfugfahodhaocokcokcokcok,negative
kualitas barang kirim buruk barang bekas konsumen enggan beli mulut mulut citra buruk,negative
suuuummmmpahhhhhhh gak makenya jual beli ribet mati,negative
aplikasi hang harga yg tawar ubah turun laku konfirmasi prmbayaran gak amandemen re booking jam asa sulit jam harga mahal telepon call centre gak solusi aplikasi hang kali kali ubah harga mahal pakai applikasi point diskon hotel aplikasi nilai,negative
tanggal desember laku bayar blibli via atm mandiri bayar hasil cek status pesan nyata tunggu bayar tgl desember nyata pesan cancel gimana bayar yg laku uang barang kirim mohon info,negative
paket push bayar promosi lapak jual luas ilah promosi gratis,positive
banget belanja zalora pakai sepatu tas aksesoris jam pakai cod cepat rumah box sampe angkut mesti seret seret kantong aman rumah cepat barang original zalora terpecaya beli pakai teman teman sistem os zalora pilih tas beli backpack aga ga sesuai harap bagus aga tekuk dikit beli teliti ga suka pakai sepatu kasih bintang puass potong harga puass banget lohh ngasih testi murni beli zalora puas banget zalora,positive
pesan barang kali blibli com pesan tp pesan no order tanggal bayar juli agustus kali email live chat laku akhrnya tanggal agustus blibli kirim email barang kirim nomor resi tp cek nomor resi daftar status order account blibli ubah tunggu ambil kurir kecewa alam,negative
inti tiket com harga murah bayar mudah,positive
cheapest than the other ecommerce,positive
layan yg cepat transaksi aman khawatir,positive
belanja asyik chat dgn lapak terkadang chat slow respon yg buka lapak top markotop uhuiii,positive
kali belanja bl gadget gadget yg moga bl ecek barang kirim customer kecewa wilayah khusus batam perngiriman barang elektronik biaya ribuan charge harga barang,negative
ragu ragu kredit handphone blibli com testimoni customernya kaya gin waduuuuuuhhh bayar cash aja kena php kredit kecewa,negative
gimana mengrefund hotel tp pesan td menggunaka akun,negative
service excelent,positive
tanggal nov jam mes tv sharp led lcme blibli com nomer order private info removed barang tanggal nov jam jasa jne regular curiga terima barang jne packing buble wrap packing kayu pakey bungkus plastic wrap tulis fragile curiga bukti buka plastik cekung salah dus tv buka dus nya cek barang alangkah kejut lcd tv retak nov jam aju complain barang produk yg terima cacat nomer casemgmt tindak customer relation blibli com tulis cr blibli com hubung heran kelas blibli com tau kirim menghandle barang electronic yg sensitif retak mohon cr blibli com tukar barang yg tolong hubung nomer hp account blibli com terima kasih,negative
pesan flashdisk hp gb kirim pc uda gitu alamat yg didlm paket alamat monta tindak lazada ga tindak ngecek mulu no pesan malu onlineshop,negative
lambat info customer bayar transfer info costomer jual system,negative
make me always want to shopping and shopping,positive
beli sepatu futsal puma order tanggal desember batal karna stok habis lucu ga sih voucher yg nilai beli sepatu futsal yg batal alas pengirimian sekira lazada gabisa jual ya gusah jual aja tipu inimah refund ribet poko kecewa lazada,negative
layan cepat akurat utama layan produk jasa tiket com rupa jasa sedia voucher cepat akurat yg samping kompetitor well done guys,positive
layan lemah barang bilang habis tulis stok sisa pas sen bilang gada,negative
senang lazada murah cepat kirim skrg malas belanja dilazada kirim estimasi tunggu tunggu brg dr china lazada batal pesan trasnfer mes lacak order nyata order org miris barang sesuai gambar beda yg pesan hp meizu tgl lgsg transfer konfirmasi bayar jam esok pesan ga acc oembayaran cs cs blg iya dutemukan bukti bayar nyata tgl malam blm prbhan status barang eh tau malam email bayar dutemukan dicancel beli kalo kaya gitu yg rugi d order sedabgkan resiko order kaya konsumen rugi sdgkn skrg lebaran kirim,negative
coba beli barang lazada cek ehh kaya bagus nih coba beli salah produk proses bayar selesai tunggu konfirmasi x jam sukses barang kirim besok barang proses nmr resi udah nongol tanggal tunggu skrg yg konfirmasi email lambat dkit dkit email yg masuk lazada keterlamabatan kecewa,negative
laku tanggal no pesan private info removed kirim tgl tp tgl cek blibli com status tunggu ambil kurir info admin blibli instagram admin memberikn no resi cek no resi jne alias palsu tanggal hubung blibli cs info klu barang hambat bla bla bla berbgai alas janji barang kirim tgl jne yes barang terima tanggal barang terima komplain instagram info jne bs hubung barang kirim no resi jne reguler kirim cek jne cs blibli bohong kirim pake jne reg tunggu brp lelah belanja blibli pantau barang kirim,negative
olx v all new olx kecewa,negative
order barang buah mesin jahit portable juki hzl z tgl skg tgl oktober status tunggu ambil kurir bgni model belanja d blibli sungguh kecewa layan yg ad blibli orang iklan yg mantap kenyataanya buruk kecewa member d blibli order bgmna mudahan orang yg terahir yg kena kecewa bliblicom mohon pimpin situs belanja online blibli com salah blibli dpat d percaya milik rating yg bisnis online sekian sya yg kecewa,negative
semenjak olx ganti tampil susah akses udah protes adminnya cuek paksa pakai aplikasi olxallnallnew bagus keren keren orang gak hub langsung jual via chatt emang online efisien praktis lot jengkel pokok gak banget dehbsm olx,negative
good deals every day,positive
layan belanja online zalora mudah orang sibuk ga sempet mall belanja barang branded asli ga tipu service muas user friendly display pict sampe detail barang rinci banget voucer diskon diskon diskon x informasi product email sosmed informasi tracking order cepat barang cepat barang barang retur cs mudah hubung sistem bayar cod layan kurir pokok langgan belanja zalora ga deh tuh degdegan nungguin barang sampe engga pusing kecewa kareana barang ga sesuai so happy,positive
bad quality of the cheap computer accs ex media card reader not properly functioning delivery fee did not free,negative
diskon,positive
lansia beli tiket counter lampir fotocopy ktp diskon harga tiket beli online diskon lansia nomor ktp baca mes lansia mohon perhati,positive
pesan barang bllibli microsd pcs gb pcs gb barang terima pcs gb pcs gb pcs gb live chat bastian kasi tau letak salah merchantnya clickndrag blibli com nya terima pcs barang microsd gb bayar isi form suruh tunggu x jam lambat buah usaha bas it laku cepat harap cepat blibli com terima barang microsd gb,negative
hatix belanja tokopedia mending cari situs online beli ami shop des salah kirim proses kirim barang yg pilih laku ami shop sampe malam resi kirim nya susah hubung tokopedia selesai ampuuun deh jelek banget servis sistem ami shop balas responnya uang retur barang ganti salah ami shop,negative
