Sentence,Label
sedikit kecewa beli boleh tukar ukur baju barang terima tidak  tgl beli alas vip plaza tukar time sale brand tsb barang beli terima ke dr tgl beli,negative
jual invoice inv  xvi vi  hasil tanggal juni  tapi dana masuk saldo tokopedia skrg dan layan guna refund beli beli terima uang refund dr tokped harap cair dana kami sudah minggu stlh transaksi selesai masuk saldo review dana sekali harap maklum perlu jelang raya harap langsung proses terimakasih,negative
aplikasi bantu cari tiket apa gak pake ribet thanks tiket com,positive
tampil olx serba masalah dari pasang iklan berhubungang jual isi saldo olx cari lokasi dll isi saldo olx tapi guna padahal saldo pasang iklan tulis ada bangkrut aja ni olx mending aplikasi mudah,negative
belanja jam tangan jacques lemans lin day date nomor pesan  dan jacques lemans nomor pesan   nov kemudian tgl  nov konfirmasi pesan batal minta customer kendala pesan laku jika batal sesuai silah hubung cs www lazada co id contact telah itu tagih kembali dana via live chat store credit telah bisa empat kali hubung cs via live chat kait solusi oke sy ikhlas yg nominal lumayan rekan yg belanja via lazada tp bullshit bayang klo dana beli yg kumpul dgn beli juta orang bisa bayang dana masuk rekening lazada setor uang konsumen uang yg ga juntrung nominal sedikit hati saja jika belanja di lazada ujungnya buntung klo saya sih kapooookkkkkkk,negative
sy order krezi kamis ketika order bayar dan salah seller kirim barang tiba pesan batal dan seller yg kirim barang tlp utk kembali produk lah beli aja kena ongkir situ maen suruh sy kirim balik ongkirnya mana lalu seller tiba whatsapp suruh sy utk transfer rb sedang harga promo rb kl tdk promo jg sy tdk beli lalu dana refund sy jg blm masuk,negative
yg nama e commerce nurut selera langgan balik kembali olx yg siap hilang dunia e commerce indonesia yg potensial ini saing bunk yg care peduli guna bukan yg sombong sok tau,negative
muantabhhhhhhhh,positive
saya order bayar hari langsung konfirmasi bayar tgl  juni  tgl  email barang kirim dgn estimasi terima  juli  sampai tgl  terima barang pemberitahuan lazada order mahal tp layan yg sungguh mgecewakan,negative
i think its is a good place for online shop because matahari mall is so trusted place and so good place and service thanks,positive
saya order jumat    dinihari kemudian bayar virtual account internet banking biasa online shop lain order mes terima tagih email nomor telepon telah transfer mes terima konfirmasi transfer terima di blibli tidak telah hari kabar sabtu   kontak cs jawab sabtu minggu finance libur verifikasi oke nunggu senin senin siang status pesan tulis tunggu bayar saya kontak cs lagi jawab koordinasi finance ooo cs koordinasi ya di sama terima barang online shop order jam sama senin sore telpon finance kirim bukti transfer via email oke kirim harap selesai nyata selasa siang status pesan tulis tunggu bayar saya kontak cs lagi ketiga kata sebab tulis nomor virtual account lengkap saya kata transfer internet banking bayar mengklik opsi blibli com menginput nomor bagaimana salah beberapa kemudian cs naura konfirmasi telepon status bayar terima untung benar saya tinggal tunggu proses kirim mudahan komplain cs lagi,positive
blibli ada promo iming diskon besar telah telusur harga barang diskon naik kali lipat lebih untuk langgan harga wajar harga barang jenis naik,negative
ok,positive
the quality of the goods is assured the price is cheap the response of the admin very quickly,positive
saya mes kamera digital harga mahal   juta rupiah kontak sellernya stok kamera warna habis saya tolak kirim pilih cancel telah itu proses batal pesan form lazada proses nyata barang kirim warna sesuai,negative
semua bl transaksi aman,positive
padahal download playstore voucher belanja  ribu hp samsunh galaxy j tpi masuk sulit,negative
saya tinggal jakarta  tahun mudik lebaran dan armada favorit keluarga kereta api terkadang lebaran libur pulang kampung kebumen sejak jual tiket kereta api online website tiket com musim lebaran tiba sulit tiket antri jauh hari pernah buka web online jual kereta api has masuk web tiket com reservasi bayar mudah alternatif bayar transfer kartu kredit m banking thanks tiket com u always know what we need,positive
banyak barang pilih dengan harga jangkau proses bayar mudah,positive
beberapa kali belanja lazada awal nya barang sesuai jadwal aman tapi beli produk suplemen langsing milik segel kode yg cek web tapi barang kirim segel kode nya udah nyata barang palsu padahal lazada nya berani blg  jamin asli,negative
pada tanggal  oktober pesan barang blibli lcd iphone  nomor pesan private info removed tunggu tanggal  oktober pesan d kirim status nya ambil kurir kemudian konfirmasi via email telfon jawabanya suruh tunggu sabar karane d konfirmasi merchant dulu sampai tanggal  oktober kembang juga informasi barang kembali uang batal pesan d proses kerja jumat kata d proses  kerja saya tunggu tanggal  november hub telfon email jawabanya gak suruh sabar dan tulis blm jelas dr blibli sangat kecewa blibli kelas blibli masak kayak gni pelayananya mohon dr blibli selesai lama,negative
saya pengiimannya paling kirim hari ya,positive
banyak diskon,positive
saya beli drone bebop harga jtaan pd tgl  jul saya sengaja pakai kurir rpx priority harga rb kirim gratis yg ikan karena kirim rpx inappropriate content removed rata  sampe tempat tapi sampe tanggal  jul barang saja status tunggu ambil kurir gara tunggu barang ini paksa batal pesawat alamat tuju vila sewa ini kali nya kecoh online shopping moga kembali uang cepat status tunggu ambil kurir bank untuk blibli tolong tingkat percaya langgan online shopping yg lain thanks,negative
klo proses ambil kurir ya bli ini nomor pesan private info removed powerbank,negative
udah belanja zalora barang sesuai banget gambar tambah bayak diskon jatuh murah banding beli mall layan bagus cepet lagi gag repot ke mall belanja refund karna besar proses cepet uang langsung d thankyou zalora,positive
saya order tgl  sept  hr  okt  sudah tracking status on delivery padahal order sebelumnya  minggu  via lion tetapi via rpx jika baca review nya rpx bagus mohon zalora perhati mungkin complain krna kirim via rpx saran kirim via kirim terimakasih,negative
jual putar uang tokopedia uang tahan memang putar selesai alas beli terima barang benar padahal beli klik terima  ba,negative
belanja hebat gak bikin ribettt,positive
saya kecewa blanja blibli com beli asus zenfone  laser zekl smartphone  silver ram  gb  gb garansi resmi barang rumah lengkap rom  gb hp produk indonesia kepri batam asus produk indonesia hp ringan kamera buram dasar inappropriate content removed yang jual itu inti blibli com tipu blibli com tipu sangat kecewa cek screnshot http prntscr com daug http prntscr com dauba hati hati ya blanja online,negative
saya browser firefox bayar terkadang stuck ganti metode bayar,positive
lapak profesional sulit komunikasi dg provider,negative
reservasi tiket mudah bayar gampang,positive
fast service and fast item send good item and much discount,positive
kini kecewa olx dari  sy setia olx tapi hasil baik hasil turun hari untuk keluarga olx mohon keluh guna olx mohon dengar dari pasang iklan sangat susah gps yg pakai cari lokasi gagal cari lokasi dalam login begitu apa olx yg hormat solusi mohon timbang saran teman teman kalau olx tinggal guna setia mohon baik salah salah yg ada saya kecewa ubah ulang kali aplikasi olx dismartphone baru tpi alhasil nihil tidak jawab tapi ribet tambah iklan yg pasang batas harus beli kuota iklan bagi orng yg ekonomi baik mungkin sngt berat untuk iklan harga  ribu mhn olx merespon keluh kesah semua saya harap olx depan terima kasih,negative
hati belanja blibli saya beli hp advance   th rusak cek barang hasil rekondisi,negative
pertama ragu takut lama confirmasi mantap,positive
saya lembelanjaan tokopedia tgl  juni  transaksi gagal tetepi bank hasil sudh konfirmasi call centre bank yg batal haya tokopedia sudh komplen email pda contac adu respon jawab dana tambah limit pda tagih ikut tp tagih muncul transaksi hasil tokopedia penyelesaiaannya karna transaksi nila    tolong bantu penyelesiannnya,negative
alam situs olshop lumayan baik sdah  kali belanja layan muas padahal segi likaliku beli konsumen yg ribet juga krena ha belanja yg sya laku kembali barang kembali dana kembali smua direspon baik walaupun asa waswas nda lepas thanks,positive
kemaren pas beli jam tangan lazada pilih manual transfer cash on delivery trus pilih cash on delivery pas masukin data alamat lengkap koq data rekening suruh trasfer uang kalo  jam transfer pesan otomatis dibatalin bikin bingung neh benar cod tu gimana ya kalo lihat iklan tipi tipi bayar tugas antaerin barang transfer bank koq ribet ya belanja lazada gk ribet itu kata,negative
respon yg cepat retur barang,positive
saya beli botol minum pcs cetak nasi utk cetak nasi proses smpai detik ini utk botol minum tlah refund krn tdk konfirmasi dri pnjual saya tunggu uang nya lwat hellopay ttp blm smpai dtik ini cek atm ttp tdk uang yg msuk dri hellopay email bbrapa kali tdk dibls pdhl sya sdah mlakukan prosedur yg hrs uang bsa kmbali saya do akan mudahn uang yg tlah klian makan bsa berkah moga rezeki yg berpuluh kali lipat jmlah uang yg tlah mreka telan,negative
sangat beda toko online yg lain kirim cepat cs ramah transaksi aman pkoknya gak pilih belanja toko,positive
recomended susah cari barang beli mampir kesini saja semua sedia ada,positive
dari segi aplikasi aman percaya seller terkadang slow respon untuk kira tarif kirim terkadang akurat beda camat kota harga beda jauh perlu fitur tambah metode bayar yg simple misal dgn visa bukalapak simpan nomor visa guna inti mudah praktis tinggal klik cari cari lengkap dokumen,positive
kemarin beli flashdisk sony palsu lazada harga murah atas  rb  rb hasil flashdisk pakai teman kantor beli kecewa barang palsu dulunya langgan setia lazada kecewa was was beli barang lazada edar barang palsu mohon lazada evaluasi barang palsu situs lazada,negative
blanja com situs ecommerce lain respons seller lampau lambat butuh  barang kirim terkadang nomor diinputkan web nonaktif konfirmasi guna voucher h  makan waktu quickinfo voucher valid enggak poor,negative
nomor resi ku nyampe padahal mesan  dah,negative
mataharimall com is trusted online shop,positive
bagus tp alangkah baik mes duduk banyak rek bank kena biaya tmbhn u transfer beda bank,positive
sya belanja lzd september  promo free ongkir belanja seller fancycube barang tgl  oktober  aneh sya pesan  item dg total rb lebih yg  item dan sya cek aplikasi lazada terang semua barang kirim sya terima padahal  item terima sudah email cs berkali balas konfirmasi  kerja padahal  sya tunggu lama ga belanja lzd cm lg apes x tapi utk ingat jangan belanja di seller fancycube sya sebar ini seller ybs itikad baik hubung sya segera,negative
owesome helpful kindly,positive
uda x belanja blibli com so far si baik aja saya tinggal jakarta kirim telat si hr mas hitung oke harga saing bikin neng si cicil  nya hehehe lumayan beli tas branded nyicil smpe x,positive
hampir butuh gue sini antar hari merchant over all oke d,positive
layan cepat feksibel,positive
recomended,positive
pada tanggal  desember  saya mmbeli hp zenfone  asus dengan nomer mesan  hp zenfone coba smuanya normal  bln kmudian signal hp tiba dadak hilang sdh coba restart restore hsilnya nihil kmudian bawa center asus phak servis center terima servis hp saya krn imei tera body hp tidaj masuk dftar dngan lain barang tersbut black market akhir sya coba servis ditmpat lain hasil nihil dg sngat kcewa hp nya masuk lemari barang museum dg penuh kecewa utk beli barang apa lazada nominal standar   jt barang black mrket sungguh sgt disayngkan moga korban slnjutnya,negative
olx kaya taai bangsad annjing ribett balikin kaya woy,negative
banyak voucher diskon moga baik,positive
on my experience i cant cancel the transaction this is my fault because i choose the wrong payment i call the customer service to change my transastion in to instalment but they said cant be change so i should pay full payment its feel so bad,negative
